doc_id,sentence_id,token_id,token,lemma,pos,entity
text11,3,4,Player,Player,PROPN,
text11,3,5,hier,hi,ADJ,
text11,3,6,auf,auf,PROPN,
text11,3,7,der,der,PROPN,PERSON_B
text11,3,8,Seite,Seite,PROPN,PERSON_I
text11,3,9,auf,auf,PROPN,
text11,3,10,Play,Play,PROPN,
text11,3,11,drücken,drücken,VERB,
text11,3,12,.,.,PUNCT,
text11,4,1,Ihr,ihr,NOUN,
text11,4,2,findet,findet,NOUN,
text11,4,3,uns,un,VERB,
text11,4,4,aber,aber,PROPN,
text11,4,5,ebenso,ebenso,PROPN,
text11,4,6,auf,auf,PROPN,
text11,4,7,*,*,PROPN,
text11,4,8,*,*,PROPN,
text11,4,9,iTunes,itune,NOUN,
text11,4,10,",",",",PUNCT,
text11,4,11,Spotify,spotify,VERB,ORG_B
text11,4,12,oder,oder,NOUN,
text11,4,13,mit,mit,VERB,
text11,4,14,dem,dem,ADJ,NORP_B
text11,5,1,Podcatcher,Podcatcher,PROPN,
text11,5,2,eures,eure,VERB,
text11,5,3,Vertrauens,Vertrauens,PROPN,GPE_B
text11,5,4,",",",",PUNCT,
text11,5,5,die,die,NOUN,
text11,5,6,URL,url,NOUN,
text11,5,7,lautet,lautet,NOUN,
text11,5,8,dann,dann,PROPN,
text11,5,9,netzpolitik.org/podcast/.,netzpolitik.org/podcast/.,PROPN,
text11,5,10,*,*,PUNCT,
text13,1,1,Wie,wie,NOUN,PERSON_B
text13,1,2,immer,immer,NOUN,
text13,1,3,freuen,freuen,NOUN,
text13,1,4,wir,wir,PROPN,
text13,1,5,uns,uns,PROPN,
text13,1,6,über,über,PROPN,
text13,1,7,Kritik,Kritik,PROPN,PRODUCT_B
text13,1,8,",",",",PUNCT,
text13,1,9,Lob,Lob,PROPN,
text13,1,10,und,und,PROPN,
text13,1,11,Ideen,Ideen,PROPN,ORG_B
text13,1,12,",",",",PUNCT,
text13,1,13,entweder,entweder,NOUN,
text13,1,14,hier,hi,ADJ,
text13,1,15,in,in,ADP,
text13,1,16,den,den,NOUN,
text13,1,17,Kommentaren,Kommentaren,PROPN,PERSON_B
text13,1,18,oder,oder,NOUN,
text13,1,19,per,per,ADP,
text13,1,20,Mail,Mail,PROPN,
text13,1,21,an,an,DET,
text13,1,22,podcast@netzpolitik.org,podcast@netzpolitik.org,NOUN,
text13,1,23,.,.,PUNCT,
text13,2,1,Titelmusik,Titelmusik,PROPN,PERSON_B
text13,2,2,von,von,PROPN,PERSON_I
text13,2,3,Trummerschlunk,Trummerschlunk,PROPN,PERSON_I
text13,2,4,.,.,PUNCT,
text15,1,1,#,#,SYM,
text15,1,2,#,#,NOUN,
text15,1,3,Links,link,NOUN,
text15,1,4,und,und,VERB,
text15,1,5,Infos,Infos,PROPN,ORG_B
text17,1,1,-,-,PUNCT,
text17,1,2,Unsere,Unsere,PROPN,
text17,1,3,Leaks,Leaks,PROPN,
text17,1,4,und,und,VERB,
text17,1,5,Analysen,Analysen,PROPN,
text17,1,6,zur,zur,NOUN,
text17,1,7,Chatkontrolle,Chatkontrolle,PROPN,ORG_B
text18,1,1,-,-,PUNCT,
text18,1,2,Interview,interview,NOUN,
text18,1,3,zum,zum,NOUN,CARDINAL_B
text18,1,4,Kampf,Kampf,NOUN,
text18,1,5,gegen,gegen,NOUN,
text18,1,6,Missbrauch,missbrauch,NOUN,
text18,1,7,:,:,PUNCT,
text18,1,8,„,„,PUNCT,
text18,1,9,Mir,Mir,PROPN,FAC_B
text18,1,10,ist,ist,NOUN,
text18,1,11,zum,zum,NOUN,PERSON_B
text18,1,12,Glück,Glück,PROPN,PERSON_I
text18,1,13,noch,noch,PROPN,
text18,1,14,nie,nie,PROPN,
text18,1,15,ein,ein,PROPN,
text18,1,16,Kind,Kind,PROPN,
text18,1,17,gestorben,gestorben,PROPN,
text18,1,18,“,"""",PUNCT,
text19,1,1,-,-,PUNCT,
text19,1,2,Unsere,Unsere,PROPN,
text19,1,3,Veranstaltung,Veranstaltung,PROPN,
text19,1,4,zum,zum,NOUN,
text19,1,5,langen,langen,PROPN,
text19,1,6,Kampf,Kampf,PROPN,
text19,1,7,gegen,gegen,NOUN,
text19,1,8,die,die,VERB,
text19,1,9,Vorratsdatenspeicherung,Vorratsdatenspeicherung,PROPN,GPE_B
text20,1,1,-,-,PUNCT,
text20,1,2,Unsere,Unsere,PROPN,
text20,1,3,Analyse,Analyse,PROPN,
text20,1,4,zur,zur,PROPN,
text20,1,5,Auseinandersetzung,Auseinandersetzung,PROPN,GPE_B
text20,1,6,Quickfreeze,Quickfreeze,PROPN,
text20,1,7,VS,VS,PROPN,
text20,1,8,Vorratsdatenspeicherung,Vorratsdatenspeicherung,PROPN,
text21,1,1,-,-,PUNCT,
text21,1,2,Unser,Unser,PROPN,
text21,1,3,Kommentar,Kommentar,PROPN,
text21,1,4,zur,zur,PROPN,
text21,1,5,konservativen,konservativen,PROPN,
text21,1,6,Linie,Linie,PROPN,PERSON_B
text21,1,7,der,der,PROPN,
text21,1,8,sozialdemokratischen,sozialdemokratischen,PROPN,
text21,1,9,Bundesinnenministerin,Bundesinnenministerin,PROPN,GPE_B
text22,1,1,-,-,PUNCT,
text22,1,2,Unsere,Unsere,PROPN,
text22,1,3,Protokolle,Protokolle,PROPN,
text22,1,4,des,des,X,
text22,1,5,Pega,Pega,PROPN,
text22,1,6,-,-,PUNCT,
text22,1,7,Unterschungsausschusses,unterschungsausschusse,NOUN,
text23,1,1,-,-,PUNCT,
text23,1,2,Off,Off,PROPN,
text23,1,3,-,-,PUNCT,
text23,1,4,The,The,PROPN,
text23,1,5,-,-,PUNCT,
text23,1,6,Record,Record,PROPN,
text23,1,7,-,-,PUNCT,
text23,1,8,Folge,Folge,PROPN,
text23,1,9,zum,zum,PROPN,
text23,1,10,Ende,Ende,PROPN,
text23,1,11,von,von,PROPN,
text23,1,12,FinFisher,FinFisher,PROPN,
text24,1,1,-,-,PUNCT,
text24,1,2,Off,Off,PROPN,
text24,1,3,-,-,PUNCT,
text24,1,4,The,The,PROPN,
text24,1,5,-,-,PUNCT,
text24,1,6,Record,Record,PROPN,
text24,1,7,-,-,PUNCT,
text24,1,8,Folge,Folge,PROPN,
text24,1,9,zu,zu,PROPN,
text24,1,10,Twitter,Twitter,PROPN,
text24,1,11,",",",",PUNCT,
text24,1,12,Musk,Musk,PROPN,
text24,1,13,und,und,VERB,
text24,1,14,Mastodon,Mastodon,PROPN,PERSON_B
text25,1,1,-,-,PUNCT,
text25,1,2,Off,Off,PROPN,
text25,1,3,-,-,PUNCT,
text25,1,4,The,The,PROPN,
text25,1,5,-,-,PUNCT,
text25,1,6,Record,Record,PROPN,
text25,1,7,-,-,PUNCT,
text25,1,8,Folge,Folge,PROPN,
text25,1,9,zur,zur,NOUN,
text25,1,10,Spendenkampagne,Spendenkampagne,PROPN,DATE_B
text26,1,1,-,-,PUNCT,
text26,1,2,Jetzt,jetzt,NOUN,
text26,1,3,spenden,spenden,NOUN,
text26,1,4,:,:,PUNCT,
text26,1,5,We,we,PRON,
text26,1,6,Fight,fight,VERB,
text26,1,7,For,for,ADP,
text26,1,8,Your,your,PRON,
text26,1,9,Digital,Digital,PROPN,
text26,1,10,Rights,Rights,PROPN,
