doc_id,sentence_id,token_id,token,lemma,pos,entity
text16,2,6,merely,merely,ADV,
text16,2,7,confirmed,confirm,VERB,
text16,2,8,the,the,DET,
text16,2,9,commission,commission,NOUN,
text16,2,10,to,to,PART,
text16,2,11,be,be,AUX,
text16,2,12,working,work,VERB,
text16,2,13,on,on,ADP,
text16,2,14,the,the,DET,
text16,2,15,proposal,proposal,NOUN,
text16,2,16,",",",",PUNCT,
text16,2,17,stating,state,VERB,
text16,2,18,",",",",PUNCT,
text16,2,19,however,however,ADV,
text16,2,20,",",",",PUNCT,
text16,2,21,to,to,PART,
text16,2,22,be,be,AUX,
text16,2,23,unable,unable,ADJ,
text16,2,24,to,to,PART,
text16,2,25,provide,provide,VERB,
text16,2,26,a,a,DET,
text16,2,27,concrete,concrete,ADJ,
text16,2,28,date,date,NOUN,
text16,2,29,at,at,ADP,
text16,2,30,present,present,NOUN,
text16,2,31,.,.,PUNCT,
text18,1,1,The,the,DET,
text18,1,2,proposal,proposal,NOUN,
text18,1,3,could,could,AUX,
text18,1,4,find,find,VERB,
text18,1,5,support,support,NOUN,
text18,1,6,among,among,ADP,
text18,1,7,member,member,NOUN,
text18,1,8,states,state,NOUN,
text18,1,9,.,.,PUNCT,
text18,2,1,Slovenia,Slovenia,PROPN,GPE_B
text18,2,2,",",",",PUNCT,
text18,2,3,for,for,ADP,
text18,2,4,instance,instance,NOUN,
text18,2,5,",",",",PUNCT,
text18,2,6,as,as,ADP,
text18,2,7,current,current,ADJ,
text18,2,8,holder,holder,NOUN,
text18,2,9,of,of,ADP,
text18,2,10,the,the,DET,
text18,2,11,Council,Council,PROPN,ORG_B
text18,2,12,presidency,presidency,NOUN,
text18,2,13,",",",",PUNCT,
text18,2,14,has,have,AUX,
text18,2,15,made,make,VERB,
text18,2,16,the,the,DET,
text18,2,17,fight,fight,NOUN,
text18,2,18,against,against,ADP,
text18,2,19,child,child,NOUN,
text18,2,20,abuse,abuse,NOUN,
text18,2,21,one,one,NUM,
text18,2,22,of,of,ADP,
text18,2,23,its,its,PRON,
text18,2,24,main,main,ADJ,
text18,2,25,priorities,priority,NOUN,
text18,2,26,.,.,PUNCT,
text18,3,1,For,for,ADP,
text18,3,2,the,the,DET,
text18,3,3,presidency,presidency,NOUN,
text18,3,4,it,it,PRON,
text18,3,5,is,be,AUX,
text18,3,6,„,„,PUNCT,
text18,3,7,essential,essential,ADJ,
text18,3,8,to,to,PART,
text18,3,9,focus,focus,VERB,
text18,3,10,on,on,ADP,
text18,3,11,the,the,DET,
text18,3,12,digital,digital,ADJ,
text18,3,13,dimension,dimension,NOUN,
text18,3,14,“,"""",PUNCT,
text18,3,15,according,accord,VERB,
text18,3,16,to,to,ADP,
text18,3,17,a,a,DET,
text18,3,18,council,council,NOUN,
text18,3,19,paper,paper,NOUN,
text18,3,20,published,publish,VERB,
text18,3,21,by,by,ADP,
text18,3,22,Statewatch,Statewatch,PROPN,PERSON_B
text18,3,23,in,in,ADP,
text18,3,24,September,September,PROPN,DATE_B
text18,3,25,.,.,PUNCT,
text18,4,1,The,the,DET,
text18,4,2,work,work,NOUN,
text18,4,3,of,of,ADP,
text18,4,4,investigative,investigative,ADJ,
text18,4,5,authorities,authority,NOUN,
text18,4,6,would,would,AUX,
text18,4,7,be,be,AUX,
text18,4,8,particularly,particularly,ADV,
text18,4,9,complicated,complicate,VERB,
text18,4,10,by,by,ADP,
text18,4,11,end,end,NOUN,
text18,4,12,-,-,PUNCT,
text18,4,13,to,to,ADP,
text18,4,14,-,-,PUNCT,
text18,4,15,end,end,NOUN,
text18,4,16,encryption,encryption,NOUN,
text18,4,17,.,.,PUNCT,
text18,5,1,Accordingly,accordingly,ADV,
text18,5,2,",",",",PUNCT,
text18,5,3,the,the,DET,
text18,5,4,role,role,NOUN,
text18,5,5,of,of,ADP,
text18,5,6,„,„,PUNCT,
text18,5,7,proactive,proactive,ADJ,
text18,5,8,measures,measure,NOUN,
text18,5,9,“,"""",PUNCT,
text18,5,10,—,—,PUNCT,
text18,5,11,in,in,ADP,
text18,5,12,other,other,ADJ,
text18,5,13,words,word,NOUN,
text18,5,14,",",",",PUNCT,
text18,5,15,automated,automate,VERB,
text18,5,16,approaches,approach,NOUN,
text18,5,17,to,to,ADP,
text18,5,18,scan,scan,ADJ,NORP_B
text18,5,19,content,content,NOUN,
text18,5,20,—,—,PUNCT,
text18,5,21,should,should,AUX,
text18,5,22,at,at,ADP,
text18,5,23,least,least,ADJ,
text18,5,24,be,be,AUX,
text18,5,25,open,open,ADJ,
text18,5,26,for,for,ADP,
text18,5,27,discussion,discussion,NOUN,
text18,5,28,.,.,PUNCT,
text20,1,1,How,how,SCONJ,
text20,1,2,the,the,DET,ORG_B
text20,1,3,EU,EU,PROPN,ORG_I
text20,1,4,Parliament,Parliament,PROPN,ORG_I
text20,1,5,will,will,AUX,
text20,1,6,position,position,VERB,
text20,1,7,itself,itself,PRON,
text20,1,8,on,on,ADP,
text20,1,9,the,the,DET,
text20,1,10,proposal,proposal,NOUN,
text20,1,11,is,be,AUX,
text20,1,12,yet,yet,ADV,
text20,1,13,to,to,PART,
text20,1,14,be,be,AUX,
text20,1,15,certain,certain,ADJ,
text20,1,16,.,.,PUNCT,
text20,2,1,However,however,ADV,
text20,2,2,",",",",PUNCT,
text20,2,3,this,this,DET,DATE_B
text20,2,4,year,year,NOUN,DATE_I
text20,2,5,MEPs,MEPs,PROPN,
text20,2,6,already,already,ADV,
text20,2,7,voted,vote,VERB,
text20,2,8,in,in,ADP,
text20,2,9,favor,favor,NOUN,
text20,2,10,of,of,ADP,
text20,2,11,allowing,allow,VERB,
text20,2,12,platforms,platform,NOUN,
text20,2,13,such,such,ADJ,
text20,2,14,as,as,ADP,
text20,2,15,Facebook,Facebook,PROPN,ORG_B
text20,2,16,",",",",PUNCT,ORG_I
text20,2,17,Skype,Skype,PROPN,ORG_I
text20,2,18,",",",",PUNCT,
text20,2,19,and,and,CCONJ,
text20,2,20,Gmail,Gmail,PROPN,PERSON_B
text20,2,21,to,to,PART,
text20,2,22,continue,continue,VERB,
text20,2,23,scanning,scan,VERB,
text20,2,24,content,content,NOUN,
text20,2,25,.,.,PUNCT,
text20,3,1,Many,many,ADJ,
text20,3,2,platforms,platform,NOUN,
text20,3,3,and,and,CCONJ,
text20,3,4,cloud,cloud,NOUN,
text20,3,5,services,service,NOUN,
text20,3,6,have,have,AUX,
text20,3,7,been,be,AUX,
text20,3,8,doing,do,VERB,
text20,3,9,this,this,PRON,
text20,3,10,on,on,ADP,
text20,3,11,a,a,DET,
text20,3,12,voluntary,voluntary,ADJ,
text20,3,13,basis,basis,NOUN,
text20,3,14,for,for,ADP,
text20,3,15,quite,quite,DET,
text20,3,16,some,some,DET,
text20,3,17,time,time,NOUN,
text20,3,18,",",",",PUNCT,
text20,3,19,although,although,SCONJ,
text20,3,20,recently,recently,ADV,
text20,3,21,strengthened,strengthen,VERB,
text20,3,22,data,datum,NOUN,
text20,3,23,protection,protection,NOUN,
text20,3,24,regulations,regulation,NOUN,
text20,3,25,made,make,VERB,
text20,3,26,the,the,DET,
text20,3,27,practice,practice,NOUN,
text20,3,28,temporarily,temporarily,ADV,
text20,3,29,illegal,illegal,ADJ,
text20,3,30,.,.,PUNCT,
text20,4,1,For,for,ADP,
text20,4,2,the,the,DET,
text20,4,3,time,time,NOUN,
text20,4,4,being,being,NOUN,
text20,4,5,",",",",PUNCT,
text20,4,6,the,the,DET,
text20,4,7,hastily,hastily,ADV,
text20,4,8,adopted,adopt,VERB,
text20,4,9,exemption,exemption,NOUN,
text20,4,10,shall,shall,AUX,
text20,4,11,apply,apply,VERB,
text20,4,12,for,for,ADP,
text20,4,13,three,three,NUM,DATE_B
text20,4,14,years,year,NOUN,DATE_I
text20,4,15,",",",",PUNCT,
text20,4,16,affects,affect,VERB,
text20,4,17,only,only,ADV,
text20,4,18,unencrypted,unencrypted,ADJ,
text20,4,19,content,content,NOUN,
text20,4,20,",",",",PUNCT,
text20,4,21,and,and,CCONJ,
text20,4,22,could,could,AUX,
text20,4,23,be,be,AUX,
text20,4,24,replaced,replace,VERB,
text20,4,25,by,by,ADP,
text20,4,26,the,the,DET,
text20,4,27,newly,newly,ADV,
text20,4,28,planned,plan,VERB,
text20,4,29,law,law,NOUN,
text20,4,30,.,.,PUNCT,
text22,1,1,#,#,SYM,
text22,1,2,#,#,NOUN,MONEY_B
text22,1,3,How,how,SCONJ,
text22,1,4,could,could,AUX,
text22,1,5,this,this,DET,
text22,1,6,measures,measure,NOUN,
text22,1,7,be,be,AUX,
text22,1,8,implemented,implement,VERB,
text22,1,9,technically,technically,ADV,
text22,1,10,?,?,PUNCT,
text24,1,1,Should,should,AUX,
text24,1,2,the,the,DET,
text24,1,3,scanning,scan,VERB,
text24,1,4,obligation,obligation,NOUN,
text24,1,5,make,make,VERB,
text24,1,6,it,it,PRON,
text24,1,7,into,into,ADP,
text24,1,8,the,the,DET,
text24,1,9,draft,draft,NOUN,
text24,1,10,law,law,NOUN,
text24,1,11,",",",",PUNCT,
text24,1,12,it,it,PRON,
text24,1,13,is,be,AUX,
text24,1,14,nevertheless,nevertheless,ADV,
text24,1,15,unlikely,unlikely,ADJ,
text24,1,16,for,for,SCONJ,
text24,1,17,technical,technical,ADJ,
text24,1,18,details,detail,NOUN,
text24,1,19,to,to,PART,
text24,1,20,be,be,AUX,
text24,1,21,included,include,VERB,
text24,1,22,in,in,ADP,
text24,1,23,it,it,PRON,
text24,1,24,.,.,PUNCT,
text24,2,1,Brussels,Brussels,PROPN,GPE_B
text24,2,2,’,',PUNCT,
text24,2,3,magic,magic,ADJ,
text24,2,4,formula,formula,NOUN,
text24,2,5,is,be,AUX,
text24,2,6,usually,usually,ADV,
text24,2,7,„,„,PUNCT,
text24,2,8,proactive,proactive,ADJ,
text24,2,9,measures,measure,NOUN,
text24,2,10,“,"""",PUNCT,
text24,2,11,such,such,ADJ,
text24,2,12,as,as,ADP,
text24,2,13,in,in,ADP,
text24,2,14,cases,case,NOUN,
text24,2,15,where,where,SCONJ,
text24,2,16,terrorist,terrorist,ADJ,
text24,2,17,content,content,NOUN,
text24,2,18,is,be,AUX,
text24,2,19,to,to,PART,
text24,2,20,be,be,AUX,
text24,2,21,removed,remove,VERB,
text24,2,22,from,from,ADP,
text24,2,23,the,the,DET,
text24,2,24,web,web,NOUN,
text24,2,25,.,.,PUNCT,
text24,3,1,The,the,DET,
text24,3,2,exact,exact,ADJ,
text24,3,3,technical,technical,ADJ,
text24,3,4,implementation,implementation,NOUN,
text24,3,5,is,be,AUX,
text24,3,6,therefore,therefore,ADV,
text24,3,7,likely,likely,ADJ,
text24,3,8,to,to,PART,
text24,3,9,be,be,AUX,
text24,3,10,left,leave,VERB,
text24,3,11,to,to,ADP,
text24,3,12,the,the,DET,
text24,3,13,operators,operator,NOUN,
text24,3,14,themselves,themselves,PRON,
text24,3,15,.,.,PUNCT,
text24,4,1,It,it,PRON,
text24,4,2,as,as,ADV,
text24,4,3,well,well,ADV,
text24,4,4,remains,remain,VERB,
text24,4,5,to,to,PART,
text24,4,6,be,be,AUX,
text24,4,7,seen,see,VERB,
text24,4,8,whether,whether,SCONJ,
text24,4,9,all,all,DET,
text24,4,10,messenger,messenger,NOUN,
text24,4,11,providers,provider,NOUN,
text24,4,12,would,would,AUX,
text24,4,13,be,be,AUX,
text24,4,14,affected,affect,VERB,
text24,4,15,or,or,CCONJ,
text24,4,16,only,only,ADV,
text24,4,17,those,those,PRON,
text24,4,18,with,with,ADP,
text24,4,19,a,a,DET,
text24,4,20,certain,certain,ADJ,
text24,4,21,number,number,NOUN,
text24,4,22,of,of,ADP,
text24,4,23,users,user,NOUN,
text24,4,24,.,.,PUNCT,
text26,1,1,In,in,ADP,
text26,1,2,principle,principle,NOUN,
text26,1,3,",",",",PUNCT,
text26,1,4,they,they,PRON,
text26,1,5,can,can,AUX,
text26,1,6,fall,fall,VERB,
text26,1,7,back,back,ADV,
text26,1,8,on,on,ADP,
text26,1,9,an,an,DET,
text26,1,10,already,already,ADV,
text26,1,11,existing,exist,VERB,
text26,1,12,infrastructure,infrastructure,NOUN,
text26,1,13,",",",",PUNCT,
text26,1,14,such,such,ADJ,
text26,1,15,as,as,ADP,
text26,1,16,the,the,DET,
text26,1,17,PhotoDNA,photodna,NOUN,
text26,1,18,software,software,NOUN,
text26,1,19,developed,develop,VERB,
text26,1,20,by,by,ADP,
text26,1,21,Microsoft,Microsoft,PROPN,ORG_B
text26,1,22,or,or,CCONJ,
text26,1,23,the,the,DET,
text26,1,24,database,database,NOUN,
text26,1,25,of,of,ADP,
text26,1,26,the,the,DET,ORG_B
text26,1,27,„,„,PUNCT,ORG_I
text26,1,28,National,National,PROPN,ORG_I
text26,1,29,Center,Center,PROPN,ORG_I
text26,1,30,for,for,ADP,ORG_I
text26,1,31,Missing,Missing,PROPN,ORG_I
text26,1,32,and,and,CCONJ,
text26,1,33,Exploited,exploited,ADJ,
text26,1,34,Children,Children,PROPN,
text26,1,35,(,(,PUNCT,
text26,1,36,NCMEC,NCMEC,PROPN,ORG_B
text26,1,37,),),PUNCT,
text26,1,38,“,"""",PUNCT,
text26,1,39,",",",",PUNCT,
text26,1,40,an,an,DET,
text26,1,41,organization,organization,NOUN,
text26,1,42,based,base,VERB,
text26,1,43,in,in,ADP,
text26,1,44,the,the,DET,
text26,1,45,US,US,PROPN,GPE_B
text26,1,46,.,.,PUNCT,
text26,2,1,The,the,DET,
text26,2,2,latter,latter,ADJ,
text26,2,3,stores,store,NOUN,
text26,2,4,digital,digital,ADJ,
text26,2,5,fingerprints,fingerprint,NOUN,
text26,2,6,",",",",PUNCT,
text26,2,7,so,so,ADV,
text26,2,8,-,-,PUNCT,
text26,2,9,called,call,VERB,
text26,2,10,hashes,hash,NOUN,
text26,2,11,",",",",PUNCT,
text26,2,12,of,of,ADP,
text26,2,13,pictures,picture,NOUN,
text26,2,14,or,or,CCONJ,
text26,2,15,videos,video,NOUN,
text26,2,16,that,that,PRON,
text26,2,17,have,have,AUX,
text26,2,18,already,already,ADV,
text26,2,19,been,be,AUX,
text26,2,20,registered,register,VERB,
text26,2,21,as,as,ADP,
text26,2,22,illegal,illegal,ADJ,
text26,2,23,material,material,NOUN,
text26,2,24,.,.,PUNCT,
text26,3,1,Thus,thus,ADV,
text26,3,2,",",",",PUNCT,
text26,3,3,in,in,ADP,
text26,3,4,the,the,DET,
text26,3,5,future,future,NOUN,
text26,3,6,",",",",PUNCT,
text26,3,7,sending,send,VERB,
text26,3,8,a,a,DET,
text26,3,9,message,message,NOUN,
text26,3,10,could,could,AUX,
text26,3,11,be,be,AUX,
text26,3,12,preceded,precede,VERB,
text26,3,13,by,by,ADP,
text26,3,14,determining,determine,VERB,
text26,3,15,a,a,DET,
text26,3,16,hash,hash,NOUN,
text26,3,17,of,of,ADP,
text26,3,18,the,the,DET,
text26,3,19,attachment,attachment,NOUN,
text26,3,20,",",",",PUNCT,
text26,3,21,which,which,PRON,
text26,3,22,is,be,AUX,
text26,3,23,then,then,ADV,
text26,3,24,compared,compare,VERB,
text26,3,25,with,with,ADP,
text26,3,26,the,the,DET,
text26,3,27,database,database,NOUN,
text26,3,28,.,.,PUNCT,
text26,4,1,In,in,ADP,
text26,4,2,the,the,DET,
text26,4,3,event,event,NOUN,
text26,4,4,of,of,ADP,
text26,4,5,the,the,DET,
text26,4,6,file,file,NOUN,
text26,4,7,being,be,AUX,
text26,4,8,identified,identify,VERB,
text26,4,9,as,as,ADP,
text26,4,10,relevant,relevant,ADJ,
text26,4,11,",",",",PUNCT,
text26,4,12,this,this,PRON,
text26,4,13,would,would,AUX,
text26,4,14,not,not,PART,
text26,4,15,only,only,ADV,
text26,4,16,allow,allow,VERB,
text26,4,17,to,to,PART,
text26,4,18,block,block,VERB,
text26,4,19,the,the,DET,
text26,4,20,message,message,NOUN,
text26,4,21,from,from,ADP,
text26,4,22,being,be,AUX,
text26,4,23,forwarded,forward,VERB,
text26,4,24,but,but,CCONJ,
text26,4,25,also,also,ADV,
text26,4,26,an,an,DET,
text26,4,27,alert,alert,NOUN,
text26,4,28,to,to,PART,
text26,4,29,be,be,AUX,
text26,4,30,given,give,VERB,
text26,4,31,to,to,ADP,
text26,4,32,the,the,DET,
text26,4,33,police,police,NOUN,
text26,4,34,as,as,ADV,
text26,4,35,well,well,ADV,
text26,4,36,.,.,PUNCT,
text28,1,1,Microsoft,Microsoft,PROPN,ORG_B
text28,1,2,already,already,ADV,
text28,1,3,uses,use,VERB,
text28,1,4,its,its,PRON,
text28,1,5,PhotoDNA,photodna,NOUN,
